instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
10445314,40802,NIFTY2640723650CE,NIFTY,0,,23650,0.05,65,CE,NFO-OPT,CEPE
10445570,40803,NIFTY2640723650PE,NIFTY,0,,23650,0.05,65,PE,NFO-OPT,CEPE
10445826,40804,NIFTY2640723700CE,NIFTY,0,,23700,0.05,65,CE,NFO-OPT,CEPE
10446338,40806,NIFTY2640723700PE,NIFTY,0,,23700,0.05,65,PE,NFO-OPT,CEPE
10447106,40809,NIFTY2640723750CE,NIFTY,0,,23750,0.05,65,CE,NFO-OPT,CEPE
10448386,40814,NIFTY2640723750PE,NIFTY,0,,23750,0.05,65,PE,NFO-OPT,CEPE
10448898,40816,NIFTY2640723800CE,NIFTY,0,,23800,0.05,65,CE,NFO-OPT,CEPE
10449154,40817,NIFTY2640723800PE,NIFTY,0,,23800,0.05,65,PE,NFO-OPT,CEPE
10449410,40818,NIFTY2640723850CE,NIFTY,0,,23850,0.05,65,CE,NFO-OPT,CEPE
10449666,40819,NIFTY2640723850PE,NIFTY,0,,23850,0.05,65,PE,NFO-OPT,CEPE
10449922,40820,NIFTY2640723900CE,NIFTY,0,,23900,0.05,65,CE,NFO-OPT,CEPE
10450178,40821,NIFTY2640723900PE,NIFTY,0,,23900,0.05,65,PE,NFO-OPT,CEPE
10450434,40822,NIFTY2640723950CE,NIFTY,0,,23950,0.05,65,CE,NFO-OPT,CEPE
10450690,40823,NIFTY2640723950PE,NIFTY,0,,23950,0.05,65,PE,NFO-OPT,CEPE
10450946,40824,NIFTY2640724000CE,NIFTY,0,,24000,0.05,65,CE,NFO-OPT,CEPE
10452226,40829,NIFTY2640724000PE,NIFTY,0,,24000,0.05,65,PE,NFO-OPT,CEPE
10452482,40830,NIFTY2640724050CE,NIFTY,0,,24050,0.05,65,CE,NFO-OPT,CEPE
10452994,40832,NIFTY2640724050PE,NIFTY,0,,24050,0.05,65,PE,NFO-OPT,CEPE
10453250,40833,NIFTY2640724100CE,NIFTY,0,,24100,0.05,65,CE,NFO-OPT,CEPE
10454274,40837,NIFTY2640724100PE,NIFTY,0,,24100,0.05,65,PE,NFO-OPT,CEPE
10454530,40838,NIFTY2640724150CE,NIFTY,0,,24150,0.05,65,CE,NFO-OPT,CEPE
10454786,40839,NIFTY2640724150PE,NIFTY,0,,24150,0.05,65,PE,NFO-OPT,CEPE
10455042,40840,NIFTY2640724200CE,NIFTY,0,,24200,0.05,65,CE,NFO-OPT,CEPE
10455298,40841,NIFTY2640724200PE,NIFTY,0,,24200,0.05,65,PE,NFO-OPT,CEPE
10455554,40842,NIFTY2640724250CE,NIFTY,0,,24250,0.05,65,CE,NFO-OPT,CEPE
10456834,40847,NIFTY2640724250PE,NIFTY,0,,24250,0.05,65,PE,NFO-OPT,CEPE
10457602,40850,NIFTY2640724300CE,NIFTY,0,,24300,0.05,65,CE,NFO-OPT,CEPE
10457858,40851,NIFTY2640724300PE,NIFTY,0,,24300,0.05,65,PE,NFO-OPT,CEPE
10458114,40852,NIFTY2640724350CE,NIFTY,0,,24350,0.05,65,CE,NFO-OPT,CEPE
10459394,40857,NIFTY2640724350PE,NIFTY,0,,24350,0.05,65,PE,NFO-OPT,CEPE
10459650,40858,NIFTY2640724400CE,NIFTY,0,,24400,0.05,65,CE,NFO-OPT,CEPE
10460418,40861,NIFTY2640724400PE,NIFTY,0,,24400,0.05,65,PE,NFO-OPT,CEPE
10460674,40862,NIFTY2640724450CE,NIFTY,0,,24450,0.05,65,CE,NFO-OPT,CEPE
10460930,40863,NIFTY2640724450PE,NIFTY,0,,24450,0.05,65,PE,NFO-OPT,CEPE
10461186,40864,NIFTY2640724500CE,NIFTY,0,,24500,0.05,65,CE,NFO-OPT,CEPE
10461442,40865,NIFTY2640724500PE,NIFTY,0,,24500,0.05,65,PE,NFO-OPT,CEPE
10461698,40866,NIFTY2640724550CE,NIFTY,0,,24550,0.05,65,CE,NFO-OPT,CEPE
10461954,40867,NIFTY2640724550PE,NIFTY,0,,24550,0.05,65,PE,NFO-OPT,CEPE
10462210,40868,NIFTY2640724600CE,NIFTY,0,,24600,0.05,65,CE,NFO-OPT,CEPE
10462466,40869,NIFTY2640724600PE,NIFTY,0,,24600,0.05,65,PE,NFO-OPT,CEPE
10462722,40870,NIFTY2640724650CE,NIFTY,0,,24650,0.05,65,CE,NFO-OPT,CEPE
10464002,40875,NIFTY2640724650PE,NIFTY,0,,24650,0.05,65,PE,NFO-OPT,CEPE
10464258,40876,NIFTY2640724700CE,NIFTY,0,,24700,0.05,65,CE,NFO-OPT,CEPE
10464514,40877,NIFTY2640724700PE,NIFTY,0,,24700,0.05,65,PE,NFO-OPT,CEPE
10464770,40878,NIFTY2640724750CE,NIFTY,0,,24750,0.05,65,CE,NFO-OPT,CEPE
10465026,40879,NIFTY2640724750PE,NIFTY,0,,24750,0.05,65,PE,NFO-OPT,CEPE
10465282,40880,NIFTY2640724800CE,NIFTY,0,,24800,0.05,65,CE,NFO-OPT,CEPE
10465538,40881,NIFTY2640724800PE,NIFTY,0,,24800,0.05,65,PE,NFO-OPT,CEPE
10465794,40882,NIFTY2640724850CE,NIFTY,0,,24850,0.05,65,CE,NFO-OPT,CEPE
10466050,40883,NIFTY2640724850PE,NIFTY,0,,24850,0.05,65,PE,NFO-OPT,CEPE
10466306,40884,NIFTY2640724900CE,NIFTY,0,,24900,0.05,65,CE,NFO-OPT,CEPE
10467074,40887,NIFTY2640724900PE,NIFTY,0,,24900,0.05,65,PE,NFO-OPT,CEPE
10467330,40888,NIFTY2640724950CE,NIFTY,0,,24950,0.05,65,CE,NFO-OPT,CEPE
10467586,40889,NIFTY2640724950PE,NIFTY,0,,24950,0.05,65,PE,NFO-OPT,CEPE
10467842,40890,NIFTY2640725000CE,NIFTY,0,,25000,0.05,65,CE,NFO-OPT,CEPE
10468610,40893,NIFTY2640725000PE,NIFTY,0,,25000,0.05,65,PE,NFO-OPT,CEPE
13823490,53998,NIFTY2641320500CE,NIFTY,0,,20500,0.05,65,CE,NFO-OPT,CEPE
13823746,53999,NIFTY2641320500PE,NIFTY,0,,20500,0.05,65,PE,NFO-OPT,CEPE
13825026,54004,NIFTY2641320550CE,NIFTY,0,,20550,0.05,65,CE,NFO-OPT,CEPE
13825282,54005,NIFTY2641320550PE,NIFTY,0,,20550,0.05,65,PE,NFO-OPT,CEPE
13825538,54006,NIFTY2641320600CE,NIFTY,0,,20600,0.05,65,CE,NFO-OPT,CEPE
13828354,54017,NIFTY2641320600PE,NIFTY,0,,20600,0.05,65,PE,NFO-OPT,CEPE
13829122,54020,NIFTY2641320650CE,NIFTY,0,,20650,0.05,65,CE,NFO-OPT,CEPE
13829378,54021,NIFTY2641320650PE,NIFTY,0,,20650,0.05,65,PE,NFO-OPT,CEPE
13852418,54111,NIFTY2641320700CE,NIFTY,0,,20700,0.05,65,CE,NFO-OPT,CEPE
13856002,54125,NIFTY2641320700PE,NIFTY,0,,20700,0.05,65,PE,NFO-OPT,CEPE
13856770,54128,NIFTY2641320750CE,NIFTY,0,,20750,0.05,65,CE,NFO-OPT,CEPE
13857026,54129,NIFTY2641320750PE,NIFTY,0,,20750,0.05,65,PE,NFO-OPT,CEPE
13857282,54130,NIFTY2641320800CE,NIFTY,0,,20800,0.05,65,CE,NFO-OPT,CEPE
13857538,54131,NIFTY2641320800PE,NIFTY,0,,20800,0.05,65,PE,NFO-OPT,CEPE
13867522,54170,NIFTY2641320850CE,NIFTY,0,,20850,0.05,65,CE,NFO-OPT,CEPE
13867778,54171,NIFTY2641320850PE,NIFTY,0,,20850,0.05,65,PE,NFO-OPT,CEPE
13872386,54189,NIFTY2641320900CE,NIFTY,0,,20900,0.05,65,CE,NFO-OPT,CEPE
13873922,54195,NIFTY2641320900PE,NIFTY,0,,20900,0.05,65,PE,NFO-OPT,CEPE
13892866,54269,NIFTY2641320950CE,NIFTY,0,,20950,0.05,65,CE,NFO-OPT,CEPE
13901314,54302,NIFTY2641320950PE,NIFTY,0,,20950,0.05,65,PE,NFO-OPT,CEPE
13916418,54361,NIFTY2641321000CE,NIFTY,0,,21000,0.05,65,CE,NFO-OPT,CEPE
13916674,54362,NIFTY2641321000PE,NIFTY,0,,21000,0.05,65,PE,NFO-OPT,CEPE
13916930,54363,NIFTY2641321050CE,NIFTY,0,,21050,0.05,65,CE,NFO-OPT,CEPE
13917186,54364,NIFTY2641321050PE,NIFTY,0,,21050,0.05,65,PE,NFO-OPT,CEPE
13941250,54458,NIFTY2641321100CE,NIFTY,0,,21100,0.05,65,CE,NFO-OPT,CEPE
13952770,54503,NIFTY2641321100PE,NIFTY,0,,21100,0.05,65,PE,NFO-OPT,CEPE
13953026,54504,NIFTY2641321150CE,NIFTY,0,,21150,0.05,65,CE,NFO-OPT,CEPE
13977858,54601,NIFTY2641321150PE,NIFTY,0,,21150,0.05,65,PE,NFO-OPT,CEPE
13978114,54602,NIFTY2641321200CE,NIFTY,0,,21200,0.05,65,CE,NFO-OPT,CEPE
13978370,54603,NIFTY2641321200PE,NIFTY,0,,21200,0.05,65,PE,NFO-OPT,CEPE
13978626,54604,NIFTY2641321250CE,NIFTY,0,,21250,0.05,65,CE,NFO-OPT,CEPE
13978882,54605,NIFTY2641321250PE,NIFTY,0,,21250,0.05,65,PE,NFO-OPT,CEPE
13979138,54606,NIFTY2641321300CE,NIFTY,0,,21300,0.05,65,CE,NFO-OPT,CEPE
13979394,54607,NIFTY2641321300PE,NIFTY,0,,21300,0.05,65,PE,NFO-OPT,CEPE
13979650,54608,NIFTY2641321350CE,NIFTY,0,,21350,0.05,65,CE,NFO-OPT,CEPE
13979906,54609,NIFTY2641321350PE,NIFTY,0,,21350,0.05,65,PE,NFO-OPT,CEPE
13980162,54610,NIFTY2641321400CE,NIFTY,0,,21400,0.05,65,CE,NFO-OPT,CEPE
13984770,54628,NIFTY2641321400PE,NIFTY,0,,21400,0.05,65,PE,NFO-OPT,CEPE
13985026,54629,NIFTY2641321450CE,NIFTY,0,,21450,0.05,65,CE,NFO-OPT,CEPE
13986306,54634,NIFTY2641321450PE,NIFTY,0,,21450,0.05,65,PE,NFO-OPT,CEPE
13986562,54635,NIFTY2641321500CE,NIFTY,0,,21500,0.05,65,CE,NFO-OPT,CEPE
13987330,54638,NIFTY2641321500PE,NIFTY,0,,21500,0.05,65,PE,NFO-OPT,CEPE
13989634,54647,NIFTY2641321550CE,NIFTY,0,,21550,0.05,65,CE,NFO-OPT,CEPE
13989890,54648,NIFTY2641321550PE,NIFTY,0,,21550,0.05,65,PE,NFO-OPT,CEPE
13990146,54649,NIFTY2641321600CE,NIFTY,0,,21600,0.05,65,CE,NFO-OPT,CEPE
13991938,54656,NIFTY2641321600PE,NIFTY,0,,21600,0.05,65,PE,NFO-OPT,CEPE
13992194,54657,NIFTY2641321650CE,NIFTY,0,,21650,0.05,65,CE,NFO-OPT,CEPE
13992450,54658,NIFTY2641321650PE,NIFTY,0,,21650,0.05,65,PE,NFO-OPT,CEPE
13992706,54659,NIFTY2641321700CE,NIFTY,0,,21700,0.05,65,CE,NFO-OPT,CEPE
13992962,54660,NIFTY2641321700PE,NIFTY,0,,21700,0.05,65,PE,NFO-OPT,CEPE
13993218,54661,NIFTY2641321750CE,NIFTY,0,,21750,0.05,65,CE,NFO-OPT,CEPE
13993474,54662,NIFTY2641321750PE,NIFTY,0,,21750,0.05,65,PE,NFO-OPT,CEPE
13993730,54663,NIFTY2641321800CE,NIFTY,0,,21800,0.05,65,CE,NFO-OPT,CEPE
13995522,54670,NIFTY2641321800PE,NIFTY,0,,21800,0.05,65,PE,NFO-OPT,CEPE
13996546,54674,NIFTY2641321850CE,NIFTY,0,,21850,0.05,65,CE,NFO-OPT,CEPE
13996802,54675,NIFTY2641321850PE,NIFTY,0,,21850,0.05,65,PE,NFO-OPT,CEPE
13997058,54676,NIFTY2641321900CE,NIFTY,0,,21900,0.05,65,CE,NFO-OPT,CEPE
13997570,54678,NIFTY2641321900PE,NIFTY,0,,21900,0.05,65,PE,NFO-OPT,CEPE
13997826,54679,NIFTY2641321950CE,NIFTY,0,,21950,0.05,65,CE,NFO-OPT,CEPE
13998082,54680,NIFTY2641321950PE,NIFTY,0,,21950,0.05,65,PE,NFO-OPT,CEPE
13998338,54681,NIFTY2641322000CE,NIFTY,0,,22000,0.05,65,CE,NFO-OPT,CEPE
13998594,54682,NIFTY2641322000PE,NIFTY,0,,22000,0.05,65,PE,NFO-OPT,CEPE
13998850,54683,NIFTY2641322050CE,NIFTY,0,,22050,0.05,65,CE,NFO-OPT,CEPE
13999106,54684,NIFTY2641322050PE,NIFTY,0,,22050,0.05,65,PE,NFO-OPT,CEPE
13999362,54685,NIFTY2641322100CE,NIFTY,0,,22100,0.05,65,CE,NFO-OPT,CEPE
13999618,54686,NIFTY2641322100PE,NIFTY,0,,22100,0.05,65,PE,NFO-OPT,CEPE
13999874,54687,NIFTY2641322150CE,NIFTY,0,,22150,0.05,65,CE,NFO-OPT,CEPE
14000130,54688,NIFTY2641322150PE,NIFTY,0,,22150,0.05,65,PE,NFO-OPT,CEPE
14000386,54689,NIFTY2641322200CE,NIFTY,0,,22200,0.05,65,CE,NFO-OPT,CEPE
14000642,54690,NIFTY2641322200PE,NIFTY,0,,22200,0.05,65,PE,NFO-OPT,CEPE
14000898,54691,NIFTY2641322250CE,NIFTY,0,,22250,0.05,65,CE,NFO-OPT,CEPE
14001154,54692,NIFTY2641322250PE,NIFTY,0,,22250,0.05,65,PE,NFO-OPT,CEPE
14001410,54693,NIFTY2641322300CE,NIFTY,0,,22300,0.05,65,CE,NFO-OPT,CEPE
14001666,54694,NIFTY2641322300PE,NIFTY,0,,22300,0.05,65,PE,NFO-OPT,CEPE
14001922,54695,NIFTY2641322350CE,NIFTY,0,,22350,0.05,65,CE,NFO-OPT,CEPE
14002178,54696,NIFTY2641322350PE,NIFTY,0,,22350,0.05,65,PE,NFO-OPT,CEPE
14002434,54697,NIFTY2641322400CE,NIFTY,0,,22400,0.05,65,CE,NFO-OPT,CEPE
14002690,54698,NIFTY2641322400PE,NIFTY,0,,22400,0.05,65,PE,NFO-OPT,CEPE
14002946,54699,NIFTY2641322450CE,NIFTY,0,,22450,0.05,65,CE,NFO-OPT,CEPE
14003202,54700,NIFTY2641322450PE,NIFTY,0,,22450,0.05,65,PE,NFO-OPT,CEPE
14003458,54701,NIFTY2641322500CE,NIFTY,0,,22500,0.05,65,CE,NFO-OPT,CEPE
14003714,54702,NIFTY2641322500PE,NIFTY,0,,22500,0.05,65,PE,NFO-OPT,CEPE
14003970,54703,NIFTY2641322550CE,NIFTY,0,,22550,0.05,65,CE,NFO-OPT,CEPE
14004226,54704,NIFTY2641322550PE,NIFTY,0,,22550,0.05,65,PE,NFO-OPT,CEPE
14004482,54705,NIFTY2641322600CE,NIFTY,0,,22600,0.05,65,CE,NFO-OPT,CEPE
14004738,54706,NIFTY2641322600PE,NIFTY,0,,22600,0.05,65,PE,NFO-OPT,CEPE
14004994,54707,NIFTY2641322650CE,NIFTY,0,,22650,0.05,65,CE,NFO-OPT,CEPE
14005762,54710,NIFTY2641322650PE,NIFTY,0,,22650,0.05,65,PE,NFO-OPT,CEPE
14006018,54711,NIFTY2641322700CE,NIFTY,0,,22700,0.05,65,CE,NFO-OPT,CEPE
14017026,54754,NIFTY2641322700PE,NIFTY,0,,22700,0.05,65,PE,NFO-OPT,CEPE
14017282,54755,NIFTY2641322750CE,NIFTY,0,,22750,0.05,65,CE,NFO-OPT,CEPE
14017538,54756,NIFTY2641322750PE,NIFTY,0,,22750,0.05,65,PE,NFO-OPT,CEPE
14017794,54757,NIFTY2641322800CE,NIFTY,0,,22800,0.05,65,CE,NFO-OPT,CEPE
14018050,54758,NIFTY2641322800PE,NIFTY,0,,22800,0.05,65,PE,NFO-OPT,CEPE
14018306,54759,NIFTY2641322850CE,NIFTY,0,,22850,0.05,65,CE,NFO-OPT,CEPE
14018562,54760,NIFTY2641322850PE,NIFTY,0,,22850,0.05,65,PE,NFO-OPT,CEPE
14018818,54761,NIFTY2641322900CE,NIFTY,0,,22900,0.05,65,CE,NFO-OPT,CEPE
14019074,54762,NIFTY2641322900PE,NIFTY,0,,22900,0.05,65,PE,NFO-OPT,CEPE
14019330,54763,NIFTY2641322950CE,NIFTY,0,,22950,0.05,65,CE,NFO-OPT,CEPE
14019586,54764,NIFTY2641322950PE,NIFTY,0,,22950,0.05,65,PE,NFO-OPT,CEPE
14019842,54765,NIFTY2641323000CE,NIFTY,0,,23000,0.05,65,CE,NFO-OPT,CEPE
14020098,54766,NIFTY2641323000PE,NIFTY,0,,23000,0.05,65,PE,NFO-OPT,CEPE
14020354,54767,NIFTY2641323050CE,NIFTY,0,,23050,0.05,65,CE,NFO-OPT,CEPE
14020610,54768,NIFTY2641323050PE,NIFTY,0,,23050,0.05,65,PE,NFO-OPT,CEPE
14021122,54770,NIFTY2641323100PE,NIFTY,0,,23100,0.05,65,PE,NFO-OPT,CEPE
14020866,54769,NIFTY2641323100CE,NIFTY,0,,23100,0.05,65,CE,NFO-OPT,CEPE
14021378,54771,NIFTY2641323150CE,NIFTY,0,,23150,0.05,65,CE,NFO-OPT,CEPE
14021634,54772,NIFTY2641323150PE,NIFTY,0,,23150,0.05,65,PE,NFO-OPT,CEPE
14021890,54773,NIFTY2641323200CE,NIFTY,0,,23200,0.05,65,CE,NFO-OPT,CEPE
14022146,54774,NIFTY2641323200PE,NIFTY,0,,23200,0.05,65,PE,NFO-OPT,CEPE
14022402,54775,NIFTY2641323250CE,NIFTY,0,,23250,0.05,65,CE,NFO-OPT,CEPE
14022658,54776,NIFTY2641323250PE,NIFTY,0,,23250,0.05,65,PE,NFO-OPT,CEPE
14022914,54777,NIFTY2641323300CE,NIFTY,0,,23300,0.05,65,CE,NFO-OPT,CEPE
14023170,54778,NIFTY2641323300PE,NIFTY,0,,23300,0.05,65,PE,NFO-OPT,CEPE
14023426,54779,NIFTY2641323350CE,NIFTY,0,,23350,0.05,65,CE,NFO-OPT,CEPE
14025474,54787,NIFTY2641323350PE,NIFTY,0,,23350,0.05,65,PE,NFO-OPT,CEPE
14025730,54788,NIFTY2641323400CE,NIFTY,0,,23400,0.05,65,CE,NFO-OPT,CEPE
14025986,54789,NIFTY2641323400PE,NIFTY,0,,23400,0.05,65,PE,NFO-OPT,CEPE
14026242,54790,NIFTY2641323450CE,NIFTY,0,,23450,0.05,65,CE,NFO-OPT,CEPE
14026498,54791,NIFTY2641323450PE,NIFTY,0,,23450,0.05,65,PE,NFO-OPT,CEPE
14026754,54792,NIFTY2641323500CE,NIFTY,0,,23500,0.05,65,CE,NFO-OPT,CEPE
14027010,54793,NIFTY2641323500PE,NIFTY,0,,23500,0.05,65,PE,NFO-OPT,CEPE
14027266,54794,NIFTY2641323550CE,NIFTY,0,,23550,0.05,65,CE,NFO-OPT,CEPE
14027522,54795,NIFTY2641323550PE,NIFTY,0,,23550,0.05,65,PE,NFO-OPT,CEPE
14027778,54796,NIFTY2641323600CE,NIFTY,0,,23600,0.05,65,CE,NFO-OPT,CEPE
14028034,54797,NIFTY2641323600PE,NIFTY,0,,23600,0.05,65,PE,NFO-OPT,CEPE
14028290,54798,NIFTY2641323650CE,NIFTY,0,,23650,0.05,65,CE,NFO-OPT,CEPE
14028546,54799,NIFTY2641323650PE,NIFTY,0,,23650,0.05,65,PE,NFO-OPT,CEPE
14028802,54800,NIFTY2641323700CE,NIFTY,0,,23700,0.05,65,CE,NFO-OPT,CEPE
14029058,54801,NIFTY2641323700PE,NIFTY,0,,23700,0.05,65,PE,NFO-OPT,CEPE
14029314,54802,NIFTY2641323750CE,NIFTY,0,,23750,0.05,65,CE,NFO-OPT,CEPE
14029570,54803,NIFTY2641323750PE,NIFTY,0,,23750,0.05,65,PE,NFO-OPT,CEPE
14029826,54804,NIFTY2641323800CE,NIFTY,0,,23800,0.05,65,CE,NFO-OPT,CEPE
14030082,54805,NIFTY2641323800PE,NIFTY,0,,23800,0.05,65,PE,NFO-OPT,CEPE
14030338,54806,NIFTY2641323850CE,NIFTY,0,,23850,0.05,65,CE,NFO-OPT,CEPE
14030594,54807,NIFTY2641323850PE,NIFTY,0,,23850,0.05,65,PE,NFO-OPT,CEPE
14030850,54808,NIFTY2641323900CE,NIFTY,0,,23900,0.05,65,CE,NFO-OPT,CEPE
14031106,54809,NIFTY2641323900PE,NIFTY,0,,23900,0.05,65,PE,NFO-OPT,CEPE
14031362,54810,NIFTY2641323950CE,NIFTY,0,,23950,0.05,65,CE,NFO-OPT,CEPE
14031618,54811,NIFTY2641323950PE,NIFTY,0,,23950,0.05,65,PE,NFO-OPT,CEPE
14031874,54812,NIFTY2641324000CE,NIFTY,0,,24000,0.05,65,CE,NFO-OPT,CEPE
14032642,54815,NIFTY2641324000PE,NIFTY,0,,24000,0.05,65,PE,NFO-OPT,CEPE
14032898,54816,NIFTY2641324050CE,NIFTY,0,,24050,0.05,65,CE,NFO-OPT,CEPE
14033154,54817,NIFTY2641324050PE,NIFTY,0,,24050,0.05,65,PE,NFO-OPT,CEPE
14033410,54818,NIFTY2641324100CE,NIFTY,0,,24100,0.05,65,CE,NFO-OPT,CEPE
14033922,54820,NIFTY2641324100PE,NIFTY,0,,24100,0.05,65,PE,NFO-OPT,CEPE
14034178,54821,NIFTY2641324150CE,NIFTY,0,,24150,0.05,65,CE,NFO-OPT,CEPE
14036994,54832,NIFTY2641324150PE,NIFTY,0,,24150,0.05,65,PE,NFO-OPT,CEPE
14037250,54833,NIFTY2641324200CE,NIFTY,0,,24200,0.05,65,CE,NFO-OPT,CEPE
14037506,54834,NIFTY2641324200PE,NIFTY,0,,24200,0.05,65,PE,NFO-OPT,CEPE
14037762,54835,NIFTY2641324250CE,NIFTY,0,,24250,0.05,65,CE,NFO-OPT,CEPE
14044930,54863,NIFTY2641324250PE,NIFTY,0,,24250,0.05,65,PE,NFO-OPT,CEPE
14045186,54864,NIFTY2641324300CE,NIFTY,0,,24300,0.05,65,CE,NFO-OPT,CEPE
14045442,54865,NIFTY2641324300PE,NIFTY,0,,24300,0.05,65,PE,NFO-OPT,CEPE
14045698,54866,NIFTY2641324350CE,NIFTY,0,,24350,0.05,65,CE,NFO-OPT,CEPE
14045954,54867,NIFTY2641324350PE,NIFTY,0,,24350,0.05,65,PE,NFO-OPT,CEPE
14046210,54868,NIFTY2641324400CE,NIFTY,0,,24400,0.05,65,CE,NFO-OPT,CEPE
14046466,54869,NIFTY2641324400PE,NIFTY,0,,24400,0.05,65,PE,NFO-OPT,CEPE
14046722,54870,NIFTY2641324450CE,NIFTY,0,,24450,0.05,65,CE,NFO-OPT,CEPE
14046978,54871,NIFTY2641324450PE,NIFTY,0,,24450,0.05,65,PE,NFO-OPT,CEPE
14047234,54872,NIFTY2641324500CE,NIFTY,0,,24500,0.05,65,CE,NFO-OPT,CEPE
14047490,54873,NIFTY2641324500PE,NIFTY,0,,24500,0.05,65,PE,NFO-OPT,CEPE
14047746,54874,NIFTY2641324550CE,NIFTY,0,,24550,0.05,65,CE,NFO-OPT,CEPE
14048002,54875,NIFTY2641324550PE,NIFTY,0,,24550,0.05,65,PE,NFO-OPT,CEPE
14048258,54876,NIFTY2641324600CE,NIFTY,0,,24600,0.05,65,CE,NFO-OPT,CEPE
14048514,54877,NIFTY2641324600PE,NIFTY,0,,24600,0.05,65,PE,NFO-OPT,CEPE
14048770,54878,NIFTY2641324650CE,NIFTY,0,,24650,0.05,65,CE,NFO-OPT,CEPE
14049026,54879,NIFTY2641324650PE,NIFTY,0,,24650,0.05,65,PE,NFO-OPT,CEPE
14049282,54880,NIFTY2641324700CE,NIFTY,0,,24700,0.05,65,CE,NFO-OPT,CEPE
14049538,54881,NIFTY2641324700PE,NIFTY,0,,24700,0.05,65,PE,NFO-OPT,CEPE
14049794,54882,NIFTY2641324750CE,NIFTY,0,,24750,0.05,65,CE,NFO-OPT,CEPE
14050050,54883,NIFTY2641324750PE,NIFTY,0,,24750,0.05,65,PE,NFO-OPT,CEPE
14050306,54884,NIFTY2641324800CE,NIFTY,0,,24800,0.05,65,CE,NFO-OPT,CEPE
14050562,54885,NIFTY2641324800PE,NIFTY,0,,24800,0.05,65,PE,NFO-OPT,CEPE
14050818,54886,NIFTY2641324850CE,NIFTY,0,,24850,0.05,65,CE,NFO-OPT,CEPE
14051074,54887,NIFTY2641324850PE,NIFTY,0,,24850,0.05,65,PE,NFO-OPT,CEPE
14051330,54888,NIFTY2641324900CE,NIFTY,0,,24900,0.05,65,CE,NFO-OPT,CEPE
14051586,54889,NIFTY2641324900PE,NIFTY,0,,24900,0.05,65,PE,NFO-OPT,CEPE
14051842,54890,NIFTY2641324950CE,NIFTY,0,,24950,0.05,65,CE,NFO-OPT,CEPE
14052098,54891,NIFTY2641324950PE,NIFTY,0,,24950,0.05,65,PE,NFO-OPT,CEPE
14052354,54892,NIFTY2641325000CE,NIFTY,0,,25000,0.05,65,CE,NFO-OPT,CEPE
14052610,54893,NIFTY2641325000PE,NIFTY,0,,25000,0.05,65,PE,NFO-OPT,CEPE
14054914,54902,NIFTY2641325050CE,NIFTY,0,,25050,0.05,65,CE,NFO-OPT,CEPE
14055170,54903,NIFTY2641325050PE,NIFTY,0,,25050,0.05,65,PE,NFO-OPT,CEPE
14055426,54904,NIFTY2641325100CE,NIFTY,0,,25100,0.05,65,CE,NFO-OPT,CEPE
14055682,54905,NIFTY2641325100PE,NIFTY,0,,25100,0.05,65,PE,NFO-OPT,CEPE
14055938,54906,NIFTY2641325150CE,NIFTY,0,,25150,0.05,65,CE,NFO-OPT,CEPE
14056194,54907,NIFTY2641325150PE,NIFTY,0,,25150,0.05,65,PE,NFO-OPT,CEPE
14056450,54908,NIFTY2641325200CE,NIFTY,0,,25200,0.05,65,CE,NFO-OPT,CEPE
14056706,54909,NIFTY2641325200PE,NIFTY,0,,25200,0.05,65,PE,NFO-OPT,CEPE
14056962,54910,NIFTY2641325250CE,NIFTY,0,,25250,0.05,65,CE,NFO-OPT,CEPE
14057218,54911,NIFTY2641325250PE,NIFTY,0,,25250,0.05,65,PE,NFO-OPT,CEPE
14057474,54912,NIFTY2641325300CE,NIFTY,0,,25300,0.05,65,CE,NFO-OPT,CEPE
14057730,54913,NIFTY2641325300PE,NIFTY,0,,25300,0.05,65,PE,NFO-OPT,CEPE
14070274,54962,NIFTY2641325350CE,NIFTY,0,,25350,0.05,65,CE,NFO-OPT,CEPE
14070530,54963,NIFTY2641325350PE,NIFTY,0,,25350,0.05,65,PE,NFO-OPT,CEPE
14070786,54964,NIFTY2641325400CE,NIFTY,0,,25400,0.05,65,CE,NFO-OPT,CEPE
14071042,54965,NIFTY2641325400PE,NIFTY,0,,25400,0.05,65,PE,NFO-OPT,CEPE
14071298,54966,NIFTY2641325450CE,NIFTY,0,,25450,0.05,65,CE,NFO-OPT,CEPE
14071554,54967,NIFTY2641325450PE,NIFTY,0,,25450,0.05,65,PE,NFO-OPT,CEPE
14071810,54968,NIFTY2641325500CE,NIFTY,0,,25500,0.05,65,CE,NFO-OPT,CEPE
14072066,54969,NIFTY2641325500PE,NIFTY,0,,25500,0.05,65,PE,NFO-OPT,CEPE
447235,1747,EURINR26430FUT,EURINR,0,,0,0.0025,1000,FUT,CDS-FUT,CDS
449027,1754,GBPINR26430FUT,GBPINR,0,,0,0.0025,1000,FUT,CDS-FUT,CDS
450819,1761,JPYINR26430FUT,JPYINR,0,,0,0.0025,1000,FUT,CDS-FUT,CDS
454403,1775,USDINR26430FUT,USDINR,0,,0,0.0025,1000,FUT,CDS-FUT,CDS
